,Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,cluster
19,109-MFCC.csv,3.7872057,4.4561553,6.5851197,5.665459,4.163647,6.150506,8.8752985,3.9121351,3.3294728,3.6729374,4.9854,4.019207,7.15596,4.1827254,4.7692323,6.696723,4.58508,4.207042,5
20,11-MFCC.csv,3.9561155,4.624274,6.4914994,5.468869,4.055984,6.233559,9.014566,3.942801,3.1430376,3.829842,5.2292767,3.8555107,7.073898,4.29923,4.6471305,6.8616233,4.4218197,4.1500463,4
21,110-MFCC.csv,4.3377023,4.546031,5.7739954,5.7265263,3.6987925,5.9299855,8.921986,4.575662,3.881936,3.7720919,4.6526814,3.6385307,6.8691335,4.823937,3.6674187,6.1844664,3.6413515,4.993025,3
22,111-MFCC.csv,5.807309,4.402422,3.8013818,5.1647034,3.2053308,6.407055,8.758696,4.9844337,3.5050364,3.7181935,5.0953784,2.3594215,5.624951,5.085005,2.6324232,5.7653008,3.7682827,5.129552,1
23,112-MFCC.csv,3.60563,4.517569,6.9413705,5.781848,4.1725254,6.262064,8.909313,3.9024668,3.5489304,3.814084,4.9311166,4.187516,7.3819737,4.101828,4.739836,6.801821,4.3803463,4.3188195,5
24,113-MFCC.csv,3.7379572,4.450292,6.804833,5.7786393,4.1040287,6.2560806,8.87223,4.0402822,3.6019464,3.8577318,4.9045596,4.030409,7.278767,4.1671076,4.6107483,6.8550267,4.536702,4.4992976,5
25,114-MFCC.csv,4.9141474,4.468022,5.357275,5.094252,3.8788283,6.734997,8.61305,3.8591046,2.9227486,3.9473286,5.7092686,2.7307255,6.1449094,4.340217,3.9959242,6.7607536,5.0729327,4.1826897,0
26,115-MFCC.csv,4.3463445,4.5667477,5.772389,5.6021156,3.7183177,5.955079,8.973434,4.4821177,3.4913583,3.6980681,4.898493,3.5814636,6.790448,4.765382,3.8567648,6.319547,3.9362793,4.7914176,3
27,116-MFCC.csv,5.416775,4.5571027,4.46422,5.2516756,3.5697033,6.2481136,8.900297,4.815744,3.5820737,3.7934194,5.1266866,2.4865,5.8553715,5.124617,2.9426672,5.832025,3.9633384,4.9860883,1
28,12-MFCC.csv,3.9628723,4.42189,6.666917,5.5807376,4.0488944,6.346408,8.875246,4.021547,3.636755,3.913464,5.049844,3.813631,7.0769625,4.151506,4.5643945,6.738722,4.7342863,4.401464,5
29,13-MFCC.csv,3.498338,4.484751,7.121054,5.8383737,4.1418943,6.2886996,8.949965,3.962412,3.6134477,3.82591,4.920369,4.350955,7.47982,4.0161643,4.8187947,6.892016,4.5945854,4.4090466,5
30,14-MFCC.csv,4.146909,4.5551567,6.1230993,5.4964795,4.015597,6.418457,8.757495,3.8794384,3.00979,3.792662,5.304655,3.5895486,6.853328,4.278345,4.3686695,6.8761816,4.5598154,4.2340474,4
31,15-MFCC.csv,4.110037,4.5817895,5.9943495,5.565372,3.9517863,6.0671186,8.931131,4.1359825,3.0778518,3.5810673,5.1048937,3.768025,6.898251,4.495691,4.3646593,6.5630608,4.3643436,4.359836,4
32,16-MFCC.csv,5.8641148,4.2831945,4.390595,4.6609855,3.392292,7.0053973,8.723581,4.244724,3.2274709,4.1822605,5.9062624,1.834434,5.309338,4.6429677,3.2902606,6.470107,5.248322,4.52314,2
33,17-MFCC.csv,5.8709993,4.2941937,4.395859,4.659552,3.4030807,7.011554,8.73016,4.2541027,3.2261353,4.188593,5.9023824,1.8296818,5.315658,4.6499376,3.2943535,6.471469,5.251199,4.5336576,2
34,18-MFCC.csv,5.588564,4.6698422,3.9415855,5.1458764,3.3533611,6.334668,8.801215,4.8805885,3.269108,3.6211927,5.0117216,2.6014278,5.754224,5.1227374,2.907668,5.706383,3.6167629,4.9743614,1
35,19-MFCC.csv,3.8930607,4.554579,6.378115,5.5332785,4.1036754,6.1976833,8.92055,3.9163198,3.097547,3.6421838,5.1709394,3.9069293,7.060192,4.2485933,4.6988664,6.6845884,4.7142444,4.1250277,4
36,20-MFCC.csv,4.465812,4.294529,5.86929,5.2890635,4.0679865,6.7236085,8.401349,3.560069,2.7645278,3.8503644,5.6348042,3.0289955,6.448982,4.0709043,4.3955894,7.016353,5.4224544,3.9646697,0
37,21-MFCC.csv,4.2455974,4.6192617,5.9784613,5.4313707,3.950165,6.324993,8.851867,4.031363,2.9644387,3.8070893,5.2894797,3.525394,6.809611,4.4407125,4.334142,6.8688436,4.4117336,4.2896028,4
38,22-MFCC.csv,4.165681,4.668138,6.117028,5.4172235,4.0212593,6.2769547,8.909449,3.9548624,2.9321318,3.813268,5.3394156,3.5934885,6.8705735,4.4125376,4.4263706,6.883437,4.44672,4.19455,4
39,23-MFCC.csv,4.422878,4.485359,5.7767982,5.6781516,3.5812929,5.8400707,9.033376,4.7558794,3.9690669,3.8316586,4.6456685,3.480057,6.7669673,4.908074,3.477911,6.067742,3.677346,5.1838894,3
40,24-MFCC.csv,3.990597,4.433207,6.55931,5.6760035,3.9975863,6.2900043,8.840232,4.146692,3.6986074,3.9427593,4.9408603,3.7622607,7.0775023,4.262564,4.3559766,6.7298145,4.5681677,4.6067586,5
41,25-MFCC.csv,3.9089792,4.51054,6.224016,5.6306596,4.098549,6.0242596,8.912945,3.9763365,3.0406785,3.5149174,5.069501,3.9674463,7.0150685,4.322314,4.709209,6.610343,4.53895,4.17522,4
42,26-MFCC.csv,5.639462,4.3652925,4.037243,5.233327,3.228354,6.3922462,8.708513,4.7631116,3.459779,3.6740007,5.1526203,2.5587249,5.7424254,4.9681916,2.8366902,5.919969,3.8486557,5.057707,1
43,27-MFCC.csv,5.805508,4.2131386,3.9715717,5.103309,3.247194,6.599923,8.616735,4.575063,3.357126,3.7671936,5.4045563,2.269675,5.5670314,4.8500957,2.8998644,6.148334,4.2211576,4.913563,2
44,28-MFCC.csv,5.189903,4.4863005,4.8100553,5.3570256,3.6360302,6.3177276,8.71579,4.646266,3.6313322,3.8484383,5.005023,2.6645927,6.0606375,4.8655286,3.1273146,5.9920483,4.1037498,4.904316,1
45,29-MFCC.csv,5.7474594,4.350416,3.8598027,5.2017922,3.1763604,6.4217186,8.777522,4.944563,3.5425248,3.7329206,5.119709,2.3964806,5.6828713,5.0439606,2.6786947,5.8309646,3.7936513,5.154626,1
46,30-MFCC.csv,4.0851545,4.5352397,6.0448704,5.478931,4.0684357,6.2062254,8.8347435,3.8949125,3.0090897,3.6097794,5.2132263,3.711929,6.8626046,4.314982,4.5285006,6.5732627,4.7008557,4.1150007,4
47,31-MFCC.csv,4.800373,4.2217193,5.304645,5.2780566,3.8248215,6.7045584,8.319983,3.6912918,2.6526814,3.783667,5.647513,2.758032,6.1451216,4.2465744,3.9959552,6.88148,5.148033,4.131546,0
48,32-MFCC.csv,3.7495472,4.3757715,6.8701787,5.8322425,4.039798,6.2269106,8.901677,4.166506,3.901814,3.9095109,4.7340856,4.0710673,7.2999845,4.184349,4.4950466,6.7033687,4.5407786,4.6759524,5
49,33-MFCC.csv,3.526322,4.420181,7.1134477,5.910495,4.1018233,6.2880154,8.911431,4.09123,3.7473276,3.8730826,4.8033543,4.3143744,7.47441,4.041292,4.712068,6.8878703,4.670482,4.5853205,5
50,34-MFCC.csv,4.7502365,4.604861,5.6152945,5.120087,3.9714928,6.6528416,8.757219,3.8931186,2.9847615,3.9714117,5.6712623,2.9213247,6.3428755,4.3635135,4.125887,6.8019648,4.946658,4.176751,0
51,35-MFCC.csv,5.5573463,4.0964074,4.313526,5.1351004,3.5404468,6.805813,8.238585,3.9144855,2.7246008,3.706741,5.7697363,2.1824396,5.502594,4.427716,3.2822824,6.5084395,4.92798,4.3198504,2
52,36-MFCC.csv,4.3443193,4.5707955,5.8526235,5.5593576,3.7944252,6.13819,8.888396,4.3384957,3.476976,3.8397965,4.970214,3.4987218,6.7857785,4.636647,3.8951368,6.462245,4.0996222,4.7076406,4
53,37-MFCC.csv,4.380509,4.54531,5.883268,5.368419,3.97309,6.4537616,8.708046,3.896,2.972142,3.8681374,5.4190927,3.283803,6.64338,4.3577585,4.205819,6.842482,4.695198,4.246885,4
54,38-MFCC.csv,3.5420728,4.381383,7.0152063,5.8798394,4.198129,6.144995,8.892281,3.992058,3.8560061,3.742988,4.6108932,4.299392,7.41909,4.146368,4.6259904,6.6557717,4.106845,4.48311,5
55,39-MFCC.csv,3.5557818,4.4882393,7.0767913,5.7427616,4.0948825,6.194066,9.021827,3.9876013,3.5562973,3.7382822,4.9723706,4.3440027,7.4043665,4.085007,4.7894726,6.8365574,4.464629,4.346939,5
56,40-MFCC.csv,4.259429,4.5313005,6.007191,5.683482,3.7062194,5.976167,8.966567,4.52418,3.7836854,3.8680744,4.7729597,3.6257381,6.896507,4.7165456,3.7497048,6.3002834,3.9319308,4.9556923,3
57,41-MFCC.csv,3.556633,4.4648213,7.032273,5.7564654,4.169933,6.213605,8.970212,3.8960662,3.5555413,3.7498038,4.9273424,4.2901425,7.401045,4.0547004,4.8604965,6.796118,4.5095987,4.268917,5
58,42-MFCC.csv,3.6277943,4.454,6.760682,5.909355,4.130755,6.116332,8.8286,4.0954795,3.4293737,3.660709,4.844345,4.145835,7.3357577,4.2151113,4.639027,6.8489165,4.5739546,4.5502,5
59,43-MFCC.csv,3.6096938,4.54721,6.90245,5.696201,4.17915,6.25893,8.954757,3.825264,3.3183672,3.7256875,5.066478,4.2120676,7.3440695,4.1023183,4.806593,6.921425,4.3452716,4.17559,5
60,44-MFCC.csv,4.5568843,4.348329,6.0760574,5.169812,4.1038494,6.772631,8.518989,3.683563,3.0800698,3.972315,5.6411386,2.9663851,6.435943,4.059102,4.4042726,6.916066,5.5942984,4.073828,0
61,45-MFCC.csv,5.5277925,4.2846146,4.5016336,5.0019317,3.583781,6.7955337,8.524545,4.095926,3.0172577,3.89465,5.7092047,2.2124891,5.611064,4.559186,3.400697,6.462603,4.9607086,4.4406967,2
62,46-MFCC.csv,5.3907037,4.719661,4.2010074,5.2027006,3.492635,6.233899,8.862975,4.7529263,3.217043,3.580616,5.0647016,2.7284377,5.8862133,5.1489587,3.089594,5.7911067,3.638215,4.885533,1
63,47-MFCC.csv,3.817931,4.4841228,6.560363,5.5431023,4.154897,6.297915,8.8672285,3.828421,3.4218867,3.7124014,5.0570006,3.941636,7.1299195,4.1304207,4.6627755,6.519092,4.740885,4.1100426,5
64,48-MFCC.csv,4.159057,4.583136,6.209969,5.5298867,3.969614,6.3578124,8.8331995,4.079647,3.258539,3.9241095,5.166726,3.5785866,6.922909,4.3906736,4.2765346,6.891785,4.396036,4.465425,4
65,49-MFCC.csv,3.8276615,4.501193,6.741371,5.5779786,4.1089783,6.3013773,8.929202,3.9188907,3.459752,3.826973,5.0936255,3.9650362,7.1741667,4.143221,4.6909657,6.7803917,4.585422,4.2441597,5
66,50-MFCC.csv,5.441625,4.4441867,4.398398,5.34419,3.453991,6.2514515,8.771535,4.8725996,3.6874058,3.771678,4.967296,2.6183355,5.9174604,5.050042,2.84158,5.827447,3.7771773,5.10923,1
67,51-MFCC.csv,5.8474817,4.4634833,3.850344,5.0932603,3.3617446,6.391558,8.735653,4.761415,3.3533683,3.66994,5.235809,2.2779732,5.5627947,5.1107564,2.7457426,5.803953,3.874732,4.9638147,1
68,52-MFCC.csv,3.9014742,4.579803,6.5489616,5.459924,4.0532675,6.2111483,9.041534,3.9497607,3.2333508,3.7528563,5.189063,3.940215,7.105234,4.249043,4.7136593,6.706737,4.5887036,4.117201,4
69,53-MFCC.csv,4.48012,4.4295106,5.7782264,5.2263384,4.053377,6.6249437,8.567502,3.6572614,2.790083,3.8278766,5.624467,3.0930338,6.454944,4.1859183,4.3315964,6.847323,5.211249,3.9765906,0
70,54-MFCC.csv,4.2235656,4.6006722,5.9823627,5.463904,3.9782965,6.2983975,8.8169985,3.9791744,3.0051641,3.76651,5.274765,3.54542,6.802922,4.412399,4.277531,6.757958,4.454344,4.2876425,4
71,55-MFCC.csv,4.2728744,4.6848917,5.9926834,5.341656,4.0205984,6.3647337,8.850077,3.9030514,2.7708304,3.8522356,5.4680715,3.4255438,6.765029,4.4198985,4.396553,6.9915714,4.539876,4.126061,4
72,56-MFCC.csv,3.630864,4.422968,7.0096493,5.8851676,4.0443783,6.2526307,8.892123,4.1478763,3.7714589,3.868707,4.8568316,4.206812,7.3812327,4.080821,4.6402307,6.7993793,4.685953,4.615278,5
73,57-MFCC.csv,4.3614006,4.560063,5.931929,5.435531,3.9062355,6.4431314,8.764705,4.0780745,3.1645548,3.9273894,5.2620473,3.3637698,6.7318263,4.426783,4.146289,6.8700705,4.468949,4.4588795,4
74,58-MFCC.csv,4.395027,4.6048317,5.7010503,5.4056892,3.893641,6.327513,8.799481,4.070311,2.9462311,3.7522109,5.280063,3.4117348,6.667571,4.5033445,4.171568,6.731643,4.376966,4.333242,4
75,59-MFCC.csv,5.605048,4.5902205,4.1956697,5.0871224,3.5027797,6.391414,8.775332,4.731033,3.3015304,3.7296853,5.187184,2.4159942,5.7262015,5.073282,2.9912002,5.8991895,3.9354653,4.834806,1
76,60-MFCC.csv,4.77632,4.5864177,5.1340985,5.439086,3.658615,6.1848655,8.811896,4.4643946,3.4067388,3.7227206,4.9720297,3.185723,6.4103746,4.8078055,3.535527,6.154423,3.9251025,4.791803,1
77,61-MFCC.csv,5.4250774,4.140746,4.447292,5.1490426,3.594307,6.7651086,8.260137,3.8798192,2.7108202,3.7126706,5.732794,2.2897062,5.614688,4.4120283,3.3799076,6.5200377,4.9592338,4.2931666,2
78,62-MFCC.csv,3.7610912,4.410023,6.861172,5.795889,4.0383573,6.199956,8.895762,4.165443,3.793319,3.866325,4.827655,4.0472403,7.2727404,4.1843824,4.539098,6.722335,4.5842056,4.622073,5
79,63-MFCC.csv,5.7397413,4.580997,3.8092468,5.1157064,3.313962,6.37866,8.789193,4.9217973,3.3450093,3.6584103,5.0670342,2.410888,5.6388106,5.136225,2.7567081,5.7054167,3.707032,5.0067205,1
80,64-MFCC.csv,3.9263713,4.5209928,6.2913976,5.490039,4.0928707,6.152336,8.935125,3.8984382,3.1199896,3.5655062,5.1602316,3.909204,7.0091696,4.24975,4.708078,6.521312,4.763311,4.0664086,4
81,65-MFCC.csv,4.446016,4.613019,5.733098,5.4141726,3.8204784,6.3173466,8.853259,4.2094526,3.1238258,3.8389568,5.226807,3.3707032,6.676435,4.578172,4.0522456,6.733457,4.247108,4.504809,4
82,66-MFCC.csv,5.37944,4.4989543,4.4289813,5.2914724,3.3617887,6.2540445,8.790272,4.847372,3.5497577,3.7201118,4.9497685,2.8601098,5.996386,5.02539,2.9786413,5.88052,3.642704,5.102816,1
83,67-MFCC.csv,5.469821,4.4344482,4.234636,5.274145,3.3852582,6.260082,8.817476,4.717188,3.4162161,3.6418066,5.136366,2.6760373,5.882852,5.046328,2.9231832,5.9382315,3.7229,5.004742,1
84,68-MFCC.csv,4.2669387,4.6897244,5.939491,5.386578,4.0017147,6.311313,8.864539,3.961243,2.8205078,3.8012874,5.401805,3.474229,6.772402,4.456834,4.3411207,6.900521,4.4569745,4.202153,4
85,69-MFCC.csv,4.4524307,4.397065,5.623635,5.260833,4.014772,6.5569987,8.524686,3.622504,2.6931462,3.7147114,5.5851607,3.151752,6.425772,4.2113457,4.2923145,6.736723,5.085774,3.9299612,0
86,70-MFCC.csv,3.8576148,4.5276437,6.5878954,5.4955516,4.068348,6.3138275,8.948678,3.9260354,3.3577664,3.7320163,5.161915,3.9368143,7.1210184,4.1593866,4.6586666,6.6068377,4.865337,4.1674147,5
87,71-MFCC.csv,4.2506423,4.6689906,5.7605143,5.4762564,3.9735048,6.1706853,8.857809,4.031929,2.8658986,3.6231408,5.238293,3.59792,6.764587,4.521989,4.2360325,6.6374593,4.3093476,4.2788277,4
88,72-MFCC.csv,3.581079,4.4613566,7.0167007,5.9223027,4.066907,6.265762,8.869398,4.148117,3.6577394,3.8553307,4.857373,4.226696,7.4262037,4.097146,4.628544,6.9134164,4.6328993,4.6429367,5
89,73-MFCC.csv,3.8443995,4.54169,6.529303,5.4854536,4.092939,6.1651278,9.014697,3.8989027,3.2386231,3.6524317,5.153353,4.0169115,7.1170325,4.201818,4.7867785,6.5765963,4.6878395,4.053627,4
90,74-MFCC.csv,4.6800604,4.3384514,5.9556637,5.179048,3.9493458,6.762377,8.636593,3.9280052,3.4080262,4.0920596,5.511685,2.928911,6.3969765,4.164857,4.23134,6.821997,5.33114,4.309478,0
91,75-MFCC.csv,5.7237697,4.121881,4.1337614,5.0641522,3.4501097,6.805856,8.320576,4.083588,2.873649,3.7469268,5.7329774,2.070917,5.389255,4.546867,3.1174479,6.355253,4.8232584,4.4584327,2
92,76-MFCC.csv,3.7437232,4.4801645,6.600328,5.616745,4.2354183,6.1908956,8.870504,3.820579,3.2083569,3.667091,5.054719,3.9962103,7.1813984,4.1508384,4.8831944,6.8033705,4.7409744,4.1053286,5
93,77-MFCC.csv,3.5338748,4.449656,7.118911,5.888496,4.074612,6.2646446,8.947798,4.080054,3.723269,3.8577325,4.8527207,4.329522,7.467643,4.045335,4.725953,6.855389,4.644176,4.5540056,5
94,78-MFCC.csv,4.532545,4.3442974,5.836889,5.271461,4.059739,6.663287,8.432744,3.6565378,2.8866854,3.8411167,5.5502887,3.0281677,6.426973,4.1269217,4.3336124,6.7973657,5.352048,4.060756,0
95,79-MFCC.csv,3.7161617,4.4473195,6.9130406,5.7505627,4.0084486,6.1941485,8.963453,4.141586,3.7412302,3.8102682,4.9248447,4.174912,7.29665,4.1462374,4.6131353,6.670138,4.678513,4.525985,5
96,80-MFCC.csv,5.296519,4.5941086,4.4969893,5.28325,3.3803415,6.2218,8.7947,4.855442,3.4742765,3.6897955,4.8944244,2.9703994,6.0610723,5.0501513,3.0944986,5.851992,3.5791295,5.0751967,1
97,81-MFCC.csv,5.747496,4.2863784,4.295208,4.853609,3.4906564,6.8956623,8.5858,4.1426597,3.0181231,3.97492,5.827381,1.9619759,5.38382,4.607008,3.2365634,6.3945513,5.1008716,4.4713273,2
98,82-MFCC.csv,4.9859715,4.5088005,5.0200534,5.4723005,3.4926417,6.114741,8.844217,4.8350472,3.8216152,3.8309302,4.7507787,3.1157825,6.3282633,4.9633036,3.158961,5.924468,3.6589668,5.1780887,3
99,83-MFCC.csv,5.412462,4.559744,4.4138937,5.2948127,3.5305314,6.2165384,8.839188,4.8491426,3.5741343,3.74041,5.017017,2.6116354,5.905946,5.1209955,2.9205325,5.796693,3.7913084,5.030506,1
100,84-MFCC.csv,5.864501,4.5265,3.8216457,5.0891433,3.4004748,6.347578,8.733878,4.754917,3.3288622,3.6360872,5.2197556,2.294907,5.5577416,5.153738,2.7354858,5.7502384,3.8154395,4.938809,1
101,85-MFCC.csv,3.563185,4.530015,6.9987116,5.794218,4.1506104,6.2902164,8.935776,3.934719,3.468939,3.8104734,4.99049,4.2489414,7.419578,4.0852323,4.76365,6.9475617,4.471957,4.355583,5
102,86-MFCC.csv,4.512969,4.376795,5.6753345,5.2840996,4.0363884,6.5944695,8.463835,3.6535387,2.7830598,3.7649763,5.5489135,3.0699716,6.41599,4.1947737,4.28264,6.774816,5.1892023,4.0094256,0
103,87-MFCC.csv,5.5976286,4.110073,4.27857,5.0724325,3.4441917,6.7644567,8.329398,4.002128,2.8100991,3.736895,5.7590876,2.152117,5.478533,4.5188065,3.24831,6.484384,4.934144,4.410797,2
104,88-MFCC.csv,4.3706956,4.6459694,5.949284,5.32447,4.0052238,6.453991,8.798462,3.9045079,2.9347303,3.9136772,5.477373,3.3073282,6.6832685,4.3851733,4.253933,6.91038,4.6275806,4.2188425,4
105,89-MFCC.csv,3.725384,4.4566426,6.6128826,5.6550655,4.243307,6.230555,8.815413,3.807384,3.2283812,3.6499717,5.0444827,3.9836807,7.184589,4.118089,4.8458943,6.7895555,4.7975745,4.1392365,5
106,90-MFCC.csv,5.7481203,4.2568765,4.248054,4.9153237,3.4118392,6.8118453,8.587423,4.246567,3.099421,3.911066,5.7319016,2.0505545,5.4315987,4.669511,3.188959,6.3674417,4.890586,4.5632343,2
107,91-MFCC.csv,3.5387807,4.5574884,7.088694,5.8944187,3.9942646,6.210594,8.964812,4.1123796,3.5778549,3.784379,5.016024,4.356038,7.451968,4.0534496,4.721688,6.8038535,4.6268377,4.527865,5
108,92-MFCC.csv,4.778604,4.6279597,5.075225,5.3301063,3.7311783,6.288637,8.806096,4.2943783,2.97322,3.6320593,5.2284584,3.1894896,6.3526745,4.720048,3.7879694,6.3825502,4.1286407,4.5097814,4
109,93-MFCC.csv,5.7333155,4.6755896,3.9760723,5.0860023,3.5115106,6.303586,8.770657,4.780003,3.2659965,3.6405783,5.145526,2.3772278,5.6241403,5.189816,2.8337467,5.6781697,3.7757242,4.8889613,1
110,94-MFCC.csv,4.058101,4.5479193,5.9502864,5.6483502,3.9680681,5.9645867,8.940791,4.178814,3.0773,3.4877415,5.025478,3.8599505,6.9157467,4.509254,4.419902,6.468985,4.363109,4.384357,4
111,95-MFCC.csv,5.6069093,4.1553674,4.2793217,5.0704703,3.5134351,6.799448,8.336784,4.0081716,2.8299394,3.7687194,5.74293,2.1541371,5.4956293,4.4999213,3.2467227,6.4446936,4.9129095,4.3954244,2
112,96-MFCC.csv,5.778001,4.4125757,3.8650072,5.152917,3.2083957,6.441878,8.695913,4.806056,3.3977902,3.6655836,5.1537876,2.4722955,5.6334896,5.000145,2.7775362,5.870959,3.8088808,5.034869,1
113,97-MFCC.csv,5.798966,4.488082,3.8141363,5.162422,3.265406,6.358844,8.737209,4.900253,3.4255137,3.6557329,5.1056266,2.417891,5.616786,5.11134,2.6939547,5.7269354,3.7246323,5.0705442,1
114,98-MFCC.csv,5.154724,4.454196,4.7669487,5.17447,3.6941164,6.537375,8.603346,4.1738534,3.0173829,3.7510319,5.4347763,2.6401153,5.9466386,4.6263614,3.5165968,6.3188505,4.5869107,4.4446683,2
115,99-MFCC.csv,3.4899065,4.474599,7.0932612,5.7966747,4.1848593,6.208841,8.983134,3.8759127,3.4971676,3.7185855,4.936982,4.3754044,7.454245,4.024948,4.9202595,6.823375,4.567192,4.2520275,5
116,asha_bhosle_1-MFCC.csv,4.3246784,4.4815674,5.924431,5.7657003,3.7129672,5.89788,8.957433,4.6356993,4.095499,3.9640617,4.554919,3.5079365,6.851308,4.80064,3.508332,6.0978184,3.7839596,5.1219807,3
117,asha_bhosle_10-MFCC.csv,4.681833,4.5843234,5.3125873,5.638641,3.4933217,5.8111396,8.9913845,4.8798666,3.9392233,3.666574,4.624045,3.4012976,6.6054773,5.1024733,3.25028,5.875988,3.3417633,5.3151484,3
118,asha_bhosle_11-MFCC.csv,4.4826193,4.4763865,5.7481933,5.7202783,3.7072897,6.019306,8.843714,4.7046046,4.149424,3.9072492,4.556921,3.3733244,6.754066,4.813777,3.4493337,6.056591,3.746423,5.2284827,3
119,asha_bhosle_12-MFCC.csv,4.37061,4.52315,5.740851,5.7634435,3.6070328,5.80813,8.99521,4.7347903,4.0170465,3.75183,4.5507855,3.6296625,6.850172,4.9420633,3.5317426,6.038337,3.4623435,5.126556,3
